 125, 36.000000, 8537.333333, 32.020000, min=32.00, smin= 0.00,  110, 44.000000,  61,  36.000000
 126, 36.000000, 8537.333333, 31.985000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  36.000000
 127, 33.000000, 2134.333333, 32.005000, min=32.00, smin= 0.00,  110, 44.000000,  61,  33.000000
 128, 33.000000, 2134.333333, 31.975000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  33.000000
 129, 34.000000, 4268.666667, 31.990000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 130, 37.000000, 10671.666667, 31.995000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  37.000000
 131, 32.000000, 0.000000, 31.970000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  32.000000
 132, 33.000000, 2134.333333, 31.995000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  33.000000
 133, 32.000000, 0.000000, 31.985000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  32.000000
 134, 33.000000, 2134.333333, 32.005000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  33.000000
 135, 33.000000, 2134.333333, 32.005000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  33.000000
 136, 36.000000, 8537.333333, 32.010000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  36.000000
 137, 33.000000, 2134.333333, 32.000000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  33.000000
 138, 36.000000, 8537.333333, 32.030000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  36.000000
 139, 33.000000, 2134.333333, 32.010000, min=32.00, smin= 0.00,  110, 44.000000,  61,  33.000000
 140, 36.000000, 8537.333333, 32.040000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  36.000000
 141, 32.000000, 0.000000, 31.990000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  32.000000
 142, 36.000000, 8537.333333, 32.030000, min=32.00, smin= 0.00,  110, 44.000000,  61,  36.000000
 143, 36.000000, 8537.333333, 32.015000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  36.000000
 144, 34.000000, 4268.666667, 32.000000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  34.000000
 145, 34.000000, 4268.666667, 32.015000, min=32.00, smin= 0.00,  110, 44.000000,  61,  34.000000
 146, 34.000000, 4268.666667, 31.990000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  34.000000
 147, 36.000000, 8537.333333, 32.010000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  36.000000
 148, 36.000000, 8537.333333, 32.025000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  36.000000
 149, 34.000000, 4268.666667, 31.985000, min=30.00, smin=-4268.67,  110, 44.000000,  61,  34.000000
 150, 32.000000, 0.000000, 31.970000, min=28.00, smin=-8537.33,  110, 44.000000,  61,  32.000000
 151, 34.000000, 4268.666667, 32.015000, min=31.00, smin=-2134.33,  110, 44.000000,  61,  34.000000
